"";"DDN";"Localidad";"Provincia";"pagina"
"2206";3571;"VILLA ASCASUBI";"CORDOBA";193
"2207";3572;"COSME SUR";"CORDOBA";193
"2208";3572;"COSTA SACATE";"CORDOBA";194
"2209";3572;"IMPIRA";"CORDOBA";194
"2210";3572;"LAGUNA LARGA";"CORDOBA";194
"2211";3572;"LOZADA";"CORDOBA";194
"2212";3572;"MANFREDI";"CORDOBA";194
"2213";3572;"ONCATIVO";"CORDOBA";194
"2214";3572;"PILAR (PROV.  CORDOBA)";"CORDOBA";194
"2215";3572;"RIO SEGUNDO";"CORDOBA";194
"2216";3573;"CALCHIN";"CORDOBA";194
"2217";3573;"CAÑADA DEL MACHADO SUR";"CORDOBA";194
"2218";3573;"CAPILLA DEL CARMEN";"CORDOBA";195
"2219";3573;"COSTA ALEGRE";"CORDOBA";195
"2220";3573;"LUQUE";"CORDOBA";195
"2221";3573;"MATORRALES";"CORDOBA";195
"2222";3573;"RINCON (PROV.  CORDOBA)";"CORDOBA";195
"2223";3573;"VILLA DEL ROSARIO (PROV.  CORDOBA)";"CORDOBA";195
"2224";3574;"CAÑADA DEL MACHADO NORTE";"CORDOBA";195
"2225";3574;"CAPILLA DE LA SAGRADA FAMILIA";"CORDOBA";195
"2226";3574;"CAPILLA DE LOS REMEDIOS";"CORDOBA";195
"2227";3574;"COLONIA EL FORTIN";"CORDOBA";195
"2228";3574;"COMECHINGONES";"CORDOBA";196
"2229";3574;"EL CRISPIN";"CORDOBA";196
"2230";3574;"ESQUINA (PROV.  CORDOBA)";"CORDOBA";196
"2231";3574;"KILOMETRO 691";"CORDOBA";196
"2232";3574;"LOS GUNDOS";"CORDOBA";196
"2233";3574;"NUEVA ANDALUCIA";"CORDOBA";196
"2234";3574;"PEDRO E VIVAS";"CORDOBA";196
"2235";3574;"PIQUILLIN";"CORDOBA";196
"2236";3574;"PUESTO DE AFUERA";"CORDOBA";196
"2237";3574;"RIO PRIMERO";"CORDOBA";196
"2238";3574;"SANTA ROSA DE RIO PRIMERO";"CORDOBA";197
"2239";3574;"SANTIAGO TEMPLE";"CORDOBA";197
"2240";3574;"TINOCO";"CORDOBA";197
"2241";3575;"ATAHONA";"CORDOBA";197
"2242";3575;"CAPILLA DE SITON";"CORDOBA";197
"2243";3575;"CHALACEA";"CORDOBA";197
"2244";3575;"DIEGO DE ROJAS";"CORDOBA";197
"2245";3575;"EL TOSTADO";"CORDOBA";197
"2246";3575;"LA ANGOSTURA";"CORDOBA";197
"2247";3575;"LA PARA";"CORDOBA";197
"2248";3575;"LA POSTA";"CORDOBA";198
"2249";3575;"LA PUERTA (PROV.  CORDOBA)";"CORDOBA";198
"2250";3575;"LA QUINTA";"CORDOBA";198
"2251";3575;"LAS AVERIAS";"CORDOBA";198
"2252";3575;"LAS PALMITAS ESTE";"CORDOBA";198
"2253";3575;"LAS SALADAS";"CORDOBA";198
"2254";3575;"MAQUINISTA GALLINI";"CORDOBA";198
"2255";3575;"MONTE DEL ROSARIO";"CORDOBA";198
"2256";3575;"OBISPO TREJO";"CORDOBA";198
"2257";3575;"VILLA FONTANA (PROV.  CORDOBA)";"CORDOBA";198
"2258";3576;"ARROYITO (PROV.  CORDOBA)";"CORDOBA";199
"2259";3576;"COLONIA COYUNDA";"CORDOBA";199
"2260";3576;"COLONIA CUATRO ESQUINAS";"CORDOBA";199
"2261";3576;"COLONIA LA TORDILLA";"CORDOBA";199
"2262";3576;"COLONIA POZO DEL CHAJA";"CORDOBA";199
"2263";3576;"EL FUERTECITO";"CORDOBA";199
"2264";3576;"EL MANANTIAL";"CORDOBA";199
"2265";3576;"EL TIO";"CORDOBA";199
"2266";3576;"LA CORTADERA (PROV.  CORDOBA)";"CORDOBA";199
"2267";3576;"LA TORDILLA";"CORDOBA";199
"2268";3576;"LAS GRAMILLAS";"CORDOBA";200
"2269";3576;"LOS CHANARITOS";"CORDOBA";200
"2270";3576;"POZO DE LA LOMA";"CORDOBA";200
"2271";3576;"TORO PUJIO";"CORDOBA";200
"2272";3576;"TRANSITO";"CORDOBA";200
"2273";3576;"VILLA CONCEPCION DEL TIO";"CORDOBA";200
"2274";3576;"VILLA DEL TRANSITO";"CORDOBA";200
"2275";3582;"ACHIRAS";"CORDOBA";204
"2276";3582;"BULNES";"CORDOBA";204
"2277";3582;"CHAJAN";"CORDOBA";204
"2278";3582;"CHAÑARITOS";"CORDOBA";204
"2279";3582;"CORONEL MOLDES (PROV.  CORDOBA)";"CORDOBA";204
"2280";3582;"FRAGUEYRO";"CORDOBA";205
"2281";3582;"LOS JAGUELES";"CORDOBA";205
"2282";3582;"MALENA";"CORDOBA";205
"2283";3582;"SAMPACHO";"CORDOBA";205
"2284";3582;"SUCO";"CORDOBA";205
"2285";3583;"DEL CAMPILLO";"CORDOBA";205
"2286";3583;"GENERAL SOLER";"CORDOBA";205
"2287";3583;"LA CAUTIVA";"CORDOBA";205
"2288";3583;"LA LEGUA";"CORDOBA";205
"2289";3583;"MATTALDI";"CORDOBA";205
"2290";3583;"NICOLAS BRUZONE";"CORDOBA";206
"2291";3583;"TOSQUITA";"CORDOBA";206
"2292";3583;"VICUÑA MACKENNA";"CORDOBA";206
"2293";3583;"VILLA SARMIENTO";"CORDOBA";206
"2294";3583;"VILLA VALERIA";"CORDOBA";206
"2295";3583;"WASHINGTON";"CORDOBA";206
"2296";3584;"EL RASTREADOR";"CORDOBA";206
"2297";3584;"HUANCHILLA";"CORDOBA";206
"2298";3584;"LA CARLOTA";"CORDOBA";206
"2299";3584;"LOS CISNES";"CORDOBA";206
"2300";3584;"SANTA EUFEMIA";"CORDOBA";207
"2301";3585;"ADELIA MARIA";"CORDOBA";207
"2302";3585;"LA BRIANZA";"CORDOBA";207
"2303";3585;"MONTE DE LOS GAUCHOS";"CORDOBA";207
"2304";3585;"PUNTA DEL AGUA (PROV. CORDOBA, DTO. RIO CUARTO)";"CORDOBA";207
"2305";3585;"SAN BASILIO";"CORDOBA";207
"2306";3711;"COMANDANTE FRIAS (PROV. CHACO)";"CHACO";212
"2307";3711;"GENERAL MOSCONI";"FORMOSA";212
"2308";3711;"INGENIERO GUILLERMO N. JUAREZ";"FORMOSA";212
"2309";3711;"LOS CHIRIGÜANOS";"FORMOSA";212
"2310";3711;"MARIA CRISTINA";"FORMOSA";212
"2311";3715;"LAGUNA YEMA";"FORMOSA";212
"2312";3715;"LAS LOMITAS";"FORMOSA";212
"2313";3715;"NUEVA POMPEYA";"CHACO";212
"2314";3715;"POZO DEL TIGRE";"FORMOSA";212
"2315";3715;"SAUZALITO";"CHACO";212
"2316";3716;"COMANDANTE FONTANA";"FORMOSA";213
"2317";3716;"ESTANISLAO DEL CAMPO";"FORMOSA";213
"2318";3716;"GENERAL MANUEL BELGRANO";"FORMOSA";213
"2319";3716;"IBARRETA";"FORMOSA";213
"2320";3716;"SAN MARTIN (PROV.  FORMOSA)";"FORMOSA";213
"2321";3716;"VILLA GENERAL GÜEMES";"FORMOSA";213
"2322";3718;"CLORINDA";"FORMOSA";213
"2323";3718;"COLONIA BUENA VISTA";"FORMOSA";213
"2324";3718;"EL ESPINILLO";"FORMOSA";213
"2325";3718;"LAGUNA BLANCA (PROV. FORMOSA)";"FORMOSA";213
"2326";3718;"LAGUNA GALLO";"FORMOSA";214
"2327";3718;"LAGUNA NAICK NECK";"FORMOSA";214
"2328";3718;"MISION TACAAGLE";"FORMOSA";214
"2329";3718;"PALMA SOLA (PROV. FORMOSA)";"FORMOSA";214
"2330";3718;"RIACHO HE-HE";"FORMOSA";214
"2331";3718;"SIETE PALMAS";"FORMOSA";214
"2332";3718;"TRES LAGUNAS";"FORMOSA";214
"2333";3721;"CHARADAI";"CHACO";214
"2334";3721;"COTE LAI";"CHACO";214
"2335";3721;"LA SABANA";"CHACO";214
"2336";3725;"CAPITAN SOLARI";"CHACO";215
"2337";3725;"COLONIA LAS GARCITAS";"CHACO";215
"2338";3725;"COLONIAS UNIDAS";"CHACO";215
"2339";3725;"GENERAL JOSE DE SAN MARTIN";"CHACO";215
"2340";3725;"LAGUNA LIMPIA";"CHACO";215
"2341";3725;"LAS GARCITAS";"CHACO";215
"2342";3725;"PAMPA ALMIRON";"CHACO";215
"2343";3725;"PAMPA DEL INDIO";"CHACO";215
"2344";3725;"PRESIDENCIA ROCA";"CHACO";215
"2345";3725;"SELVAS DEL RIO DE ORO";"CHACO";215
"2346";3731;"CHARATA";"CHACO";216
"2347";3731;"CORZUELA";"CHACO";216
"2348";3731;"GANCEDO";"CHACO";216
"2349";3731;"GENERAL PINEDO";"CHACO";216
"2350";3731;"LAS BREÑAS";"CHACO";216
"2351";3734;"COLONIA ELISA";"CHACO";216
"2352";3734;"EL CURUNDU";"CHACO";216
"2353";3734;"ING. BARBET";"CHACO";216
"2354";3734;"MACHAGAI";"CHACO";216
"2355";3734;"PRESIDENCIA DE LA PLAZA";"CHACO";216
"2356";3735;"COLONIA D. MATHEU";"CHACO";217
"2357";3735;"CORONEL DU GRATY";"CHACO";217
"2358";3735;"ENRIQUE URIEN";"CHACO";217
"2359";3735;"HERMOSO CAMPO";"CHACO";217
"2360";3735;"LA CLOTILDE";"CHACO";217
"2361";3735;"PUEBLO CLODOMIRO DIAZ";"CHACO";217
"2362";3735;"SAMUHU";"CHACO";217
"2363";3735;"SAN BERNARDO (PROV.  CHACO)";"CHACO";217
"2364";3735;"SANTA SYLVINA";"CHACO";217
"2365";3735;"VILLA ANGELA";"CHACO";217
"2366";3735;"VILLA BERTHET";"CHACO";218
"2367";3741;"BERNARDO DE IRIGOYEN";"MISIONES";218
"2368";3741;"SAN ANTONIO (PROV.  MISIONES)";"MISIONES";218
"2369";3743;"CAPIOVI";"MISIONES";218
"2370";3743;"GARUHAPE";"MISIONES";218
"2371";3743;"JARDIN AMERICA";"MISIONES";218
"2372";3743;"OASIS";"MISIONES";218
"2373";3743;"PUERTO LEONI";"MISIONES";218
"2374";3743;"PUERTO RICO";"MISIONES";218
"2375";3743;"RUIZ DE MONTOYA";"MISIONES";218
"2376";3751;"9 DE JULIO (PROV.  MISIONES)";"MISIONES";219
"2377";3751;"CARAGUATAY";"MISIONES";219
"2378";3751;"COLONIA VICTORIA";"MISIONES";219
"2379";3751;"EL ALCAZAR";"MISIONES";219
"2380";3751;"ELDORADO";"MISIONES";219
"2381";3751;"MARIA  MAGDALENA";"MISIONES";219
"2382";3751;"MONTECARLO";"MISIONES";219
"2383";3751;"PUERTO PIRAY";"MISIONES";219
"2384";3751;"SAN PEDRO (PROV.  MISIONES)";"MISIONES";219
"2385";3751;"TARUMA";"MISIONES";219
"2386";3751;"VILLA ROULET";"MISIONES";220
"2387";3754;"ALMAFUERTE (PROV.  MISIONES)";"MISIONES";220
"2388";3754;"DOS ARROYOS";"MISIONES";220
"2389";3754;"GOBERNADOR LOPEZ";"MISIONES";220
"2390";3754;"ITACARUARE";"MISIONES";220
"2391";3754;"LEANDRO N. ALEM (PROV.  MISIONES)";"MISIONES";220
"2392";3754;"MOJON GRANDE";"MISIONES";220
"2393";3754;"PANAMBI KM 15";"MISIONES";220
"2394";3754;"PANAMBI KM8";"MISIONES";220
"2395";3754;"SAN JAVIER (PROV.  MISIONES)";"MISIONES";220
"2396";3755;"2 DE MAYO";"MISIONES";221
"2397";3755;"25 DE MAYO (PROV.  MISIONES)";"MISIONES";221
"2398";3755;"ALBA POSSE";"MISIONES";221
"2399";3755;"ARISTOBULO DEL VALLE";"MISIONES";221
"2400";3755;"CAMPO GRANDE (PROV.  MISIONES)";"MISIONES";221
"2401";3755;"CAMPO RAMON";"MISIONES";221
"2402";3755;"CAMPO VIERA";"MISIONES";221
"2403";3755;"COLONIA ALBERDI";"MISIONES";221
"2404";3755;"COLONIA AURORA";"MISIONES";221
"2405";3755;"EL SOBERBIO";"MISIONES";221
"2406";3755;"OBERA";"MISIONES";222
"2407";3755;"PUEBLO GUARANI";"MISIONES";222
"2408";3755;"SALTO DEL MOCONA";"MISIONES";222
"2409";3755;"SAN MARTIN (PROV.  MISIONES)";"MISIONES";222
"2410";3755;"SAN VICENTE (PROV.  MISIONES)";"MISIONES";222
"2411";3755;"SANTA RITA";"MISIONES";222
"2412";3755;"VILLA BONITA";"MISIONES";222
"2413";3755;"VILLA SALTO ENCANTADO";"MISIONES";222
"2414";3756;"GALARZA";"CORRIENTES";222
"2415";3756;"GOBERNADOR VIRASORO";"CORRIENTES";222
"2416";3756;"GOMEZ CUE";"CORRIENTES";223
"2417";3756;"HORMIGUERO";"CORRIENTES";223
"2418";3756;"SANTO TOME";"CORRIENTES";223
"2419";3757;"ANDRESITO";"MISIONES";223
"2420";3757;"GOBERNADOR J. J. LANUSSE";"MISIONES";223
"2421";3757;"PUERTO ESPERANZA";"MISIONES";223
"2422";3757;"PUERTO IGUAZU";"MISIONES";223
"2423";3757;"PUERTO LIBERTAD";"MISIONES";223
"2424";3757;"WANDA";"MISIONES";223
"2425";3758;"APOSTOLES";"MISIONES";223
"2426";3758;"AZARA";"MISIONES";224
"2427";3758;"CENTINELA";"MISIONES";224
"2428";3758;"CONCEPCION DE LA SIERRA";"MISIONES";224
"2429";3758;"GARABI (PROV. CORRIENTES)";"MISIONES";224
"2430";3758;"GARRUCHOS (PROV. CORRIENTES)";"MISIONES";224
"2431";3758;"PLAYADITO";"MISIONES";224
"2432";3758;"SAN CARLOS (PROV. CORRIENTES)";"MISIONES";224
"2433";3758;"SAN JOSE (PROV.  MISIONES)";"MISIONES";224
"2434";3772;"ALVEAR";"CORRIENTES";226
"2435";3772;"GUAVIRAVI";"CORRIENTES";226
"2436";3772;"LA CRUZ (PROV.  CORRIENTES)";"CORRIENTES";226
"2437";3772;"PANCHO CUE";"CORRIENTES";226
"2438";3772;"PARAJE ESTINGANA";"CORRIENTES";226
"2439";3772;"PASO DE LOS LIBRES";"CORRIENTES";226
"2440";3772;"TAPEBICUA";"CORRIENTES";226
"2441";3772;"YAPEYU";"CORRIENTES";226
"2442";3772;"YURUCUA";"CORRIENTES";226
"2443";3773;"AGUAY";"CORRIENTES";226
"2444";3773;"CAPITA MINI";"CORRIENTES";227
"2445";3773;"CHAVARRIA";"CORRIENTES";227
"2446";3773;"COLONIA CARLOS PELLEGRINI";"CORRIENTES";227
"2447";3773;"FELIPE YOFRE";"CORRIENTES";227
"2448";3773;"MERCEDES (PROV.  CORRIENTES)";"CORRIENTES";227
"2449";3773;"PASO BUENA VISTA";"CORRIENTES";227
"2450";3773;"PERUGORRIA";"CORRIENTES";227
"2451";3773;"SOLARI";"CORRIENTES";227
"2452";3774;"BAIBIENE";"CORRIENTES";227
"2453";3774;"CHAÑAR (PROV. CORRIENTES)";"CORRIENTES";228
"2454";3774;"CURUZU CUATIA";"CORRIENTES";227
"2455";3774;"SAUCE";"CORRIENTES";228
"2456";3775;"BOMPLAND";"CORRIENTES";228
"2457";3775;"COLONIA LIBERTAD";"CORRIENTES";228
"2458";3775;"JUAN PUJOL";"CORRIENTES";228
"2459";3775;"MOCORETA";"CORRIENTES";228
"2460";3775;"MONTE CASEROS";"CORRIENTES";228
"2461";3775;"SAN ANTONIO (PROV.  CORRIENTES)";"CORRIENTES";228
"2462";3777;"9 DE JULIO (PROV.  CORRIENTES)";"CORRIENTES";228
"2463";3777;"BELLA VISTA (PROV.  CORRIENTES)";"CORRIENTES";228
"2464";3777;"CAFARREÑO";"CORRIENTES";229
"2465";3777;"COLONIA CAROLINA";"CORRIENTES";229
"2466";3777;"COLONIA CECILIO ECHAVARRIA";"CORRIENTES";229
"2467";3777;"COLONIA PORVENIR";"CORRIENTES";229
"2468";3777;"COLONIA PROGRESO";"CORRIENTES";229
"2469";3777;"COLONIA TRES DE ABRIL";"CORRIENTES";229
"2470";3777;"DESMOCHADO";"CORRIENTES";229
"2471";3777;"ESQUINA (PROV.  CORRIENTES)";"CORRIENTES";229
"2472";3777;"GOBERNADOR MARTINEZ";"CORRIENTES";229
"2473";3777;"GOYA";"CORRIENTES";229
"2474";3777;"GUAYQUIRARO";"CORRIENTES";230
"2475";3777;"IFRAN";"CORRIENTES";230
"2476";3777;"LAVALLE (PROV.  CORRIENTES)";"CORRIENTES";230
"2477";3777;"MALVINAS";"CORRIENTES";230
"2478";3777;"MANUEL F MANTILLA";"CORRIENTES";230
"2479";3777;"PAGO REDONDO";"CORRIENTES";230
"2480";3777;"PARAJE MARUCHAS";"CORRIENTES";230
"2481";3777;"PARAJE SAN ISIDRO";"CORRIENTES";230
"2482";3777;"PARAJE SANTILLAN";"CORRIENTES";230
"2483";3777;"PUEBLO LIBERTADOR";"CORRIENTES";230
"2484";3777;"SAN ROQUE (PROV.  CORRIENTES)";"CORRIENTES";231
"2485";3777;"SANTA LUCIA (PROV.  CORRIENTES)";"CORRIENTES";231
"2486";3777;"YATAITY CALLE";"CORRIENTES";231
"2487";3781;"BERON DE ASTRADA";"CORRIENTES";231
"2488";3781;"CAA CATI";"CORRIENTES";231
"2489";3781;"COLONIA MADARIAGA";"CORRIENTES";231
"2490";3781;"ITA IBATE";"CORRIENTES";231
"2491";3781;"LORETO";"CORRIENTES";231
"2492";3781;"PASO FLORENTIN";"CORRIENTES";231
"2493";3781;"SAN MIGUEL (PROV.  CORRIENTES)";"CORRIENTES";231
"2494";3782;"ANGUA";"CORRIENTES";232
"2495";3782;"COLONIA PANDO";"CORRIENTES";232
"2496";3782;"COLONIA SARGENTO CABRAL";"CORRIENTES";232
"2497";3782;"COLONIA TATACUA";"CORRIENTES";232
"2498";3782;"CONCEPCION (PROV.  CORRIENTES)";"CORRIENTES";232
"2499";3782;"MANANTIALES (PROV. CORRIENTES)";"CORRIENTES";232
"2500";3782;"MBURUCUYA";"CORRIENTES";232
"2501";3782;"PASO ALEGRE";"CORRIENTES";232
"2502";3782;"SALADAS";"CORRIENTES";232
"2503";3782;"SAN LORENZO (PROV.  CORRIENTES)";"CORRIENTES";232
"2504";3782;"SANTA ROSA (PROV.  CORRIENTES)";"CORRIENTES";233
"2505";3786;"APIPE GRANDE";"CORRIENTES";233
"2506";3786;"COLONIA SAN ANTONIO";"CORRIENTES";233
"2507";3786;"ITUZAINGO";"CORRIENTES";233
"2508";3786;"VILLA OLIVARI";"CORRIENTES";233
"2509";3821;"CHEPES";"LA RIOJA";238
"2510";3821;"DESIDERIO TELO";"LA RIOJA";238
"2511";3821;"SAN ANTONIO (PROV.  LA RIOJA)";"LA RIOJA";238
"2512";3821;"ULAPES";"LA RIOJA";238
"2513";3821;"VILLA CASANA";"LA RIOJA";238
"2514";3825;"ALTO JAGUE";"LA RIOJA";238
"2515";3825;"ANGUINAN";"LA RIOJA";238
"2516";3825;"ANGULOS";"LA RIOJA";238
"2517";3825;"ANTINACO";"LA RIOJA";238
"2518";3825;"CAMPANAS";"LA RIOJA";239
"2519";3825;"CARRIZAL OESTE";"LA RIOJA";239
"2520";3825;"CHAÑARMUYO";"LA RIOJA";239
"2521";3825;"CHILECITO";"LA RIOJA";239
"2522";3825;"EL POTRERILLO";"LA RIOJA";239
"2523";3825;"FAMATINA";"LA RIOJA";239
"2524";3825;"GUANCHIN";"LA RIOJA";239
"2525";3825;"GUANDACOL SUR";"LA RIOJA";239
"2526";3825;"LA CUADRA";"LA RIOJA";239
"2527";3825;"LA PUNTILLA (PROV. LA RIOJA)";"LA RIOJA";239
"2528";3825;"LOS PALACIOS (PROV. LA RIOJA)";"LA RIOJA";240
"2529";3825;"MALLIGASTA";"LA RIOJA";240
"2530";3825;"MIRANDA";"LA RIOJA";240
"2531";3825;"NONOGASTA";"LA RIOJA";240
"2532";3825;"PAGANCILLO";"LA RIOJA";240
"2533";3825;"PITUIL";"LA RIOJA";240
"2534";3825;"POTRERO GRANDE";"LA RIOJA";240
"2535";3825;"SAN MIGUEL (PROV. LA RIOJA)";"LA RIOJA";240
"2536";3825;"SANTA CRUZ (PROV.  LA RIOJA)";"LA RIOJA";240
"2537";3825;"SANTO DOMINGO (PROV LA RIOJA, DTO. FAMATINA)";"LA RIOJA";240
"2538";3825;"SAÑOGASTA";"LA RIOJA";241
"2539";3825;"VICHIGASTA";"LA RIOJA";241
"2540";3825;"VILLA CASTELLI";"LA RIOJA";241
"2541";3825;"VILLA UNION (PROV. LA RIOJA)";"LA RIOJA";241
"2542";3825;"VINCHINA";"LA RIOJA";241
"2543";3826;"CHAMICAL";"LA RIOJA";241
"2544";3826;"CHAÑAR (PROV. LA RIOJA)";"LA RIOJA";241
"2545";3826;"EL PORTEZUELO (PROV. LA RIOJA)";"LA RIOJA";241
"2546";3826;"LOMA BLANCA";"LA RIOJA";241
"2547";3826;"MALANZAN";"LA RIOJA";241
"2548";3826;"MILAGRO";"LA RIOJA";242
"2549";3826;"NACATE";"LA RIOJA";242
"2550";3826;"OLTA";"LA RIOJA";242
"2551";3826;"PUNTA DE LOS LLANOS";"LA RIOJA";242
"2552";3826;"SANTA RITA DE CATUNA";"LA RIOJA";242
"2553";3826;"SOLCA";"LA RIOJA";242
"2554";3826;"TAMA";"LA RIOJA";242
"2555";3827;"AIMOGASTA";"LA RIOJA";242
"2556";3827;"AMINGA";"LA RIOJA";242
"2557";3827;"ANILLACO";"LA RIOJA";242
"2558";3827;"ASPASINCHE";"LA RIOJA";243
"2559";3827;"BAÑADO DE LOS PANTANOS";"LA RIOJA";243
"2560";3827;"CHUQUIS";"LA RIOJA";243
"2561";3827;"CUIPAN";"LA RIOJA";243
"2562";3827;"ESTACION MAZAN";"LA RIOJA";243
"2563";3827;"LOS MOLINOS (PROV.  LA RIOJA)";"LA RIOJA";243
"2564";3827;"LOS ROBLES";"LA RIOJA";243
"2565";3827;"PINCHAS";"LA RIOJA";243
"2566";3827;"SALICAS";"LA RIOJA";243
"2567";3827;"SAN PEDRO (PROV.  LA RIOJA)";"LA RIOJA";243
"2568";3827;"SCHAQUI";"LA RIOJA";244
"2569";3827;"SURIYACO";"LA RIOJA";244
"2570";3827;"VILLA MAZAN";"LA RIOJA";244
"2571";3832;"ANCASTI";"CATAMARCA";249
"2572";3832;"ANQUINCILLA";"CATAMARCA";249
"2573";3832;"BALDE DE LA PUNTA";"CATAMARCA";249
"2574";3832;"CANDELARIA (PROV.  CATAMARCA)";"CATAMARCA";249
"2575";3832;"CASA DE PIEDRA (PROV. CATAMARCA)";"CATAMARCA";249
"2576";3832;"EL AYBAL";"CATAMARCA";249
"2577";3832;"EL BAÑADO (PROV. CATAMARCA, DTO. LA PAZ)";"CATAMARCA";249
"2578";3832;"EL DIVISADERO";"CATAMARCA";249
"2579";3832;"ESQUIU";"CATAMARCA";250
"2580";3832;"ICAÑO (PROV.  CATAMARCA)";"CATAMARCA";250
"2581";3832;"LA DORADA";"CATAMARCA";250
"2582";3832;"LA GUARDIA";"CATAMARCA";250
"2583";3832;"LA MAJADA (PROV. CATAMARCA)";"CATAMARCA";250
"2584";3832;"LAS ESQUINAS";"CATAMARCA";250
"2585";3832;"QUIROS";"CATAMARCA";250
"2586";3832;"RECREO (PROV.  CATAMARCA)";"CATAMARCA";250
"2587";3832;"SAN ANTONIO (PROV. CATAMARCA)";"CATAMARCA";250
"2588";3832;"SAN ANTONIO DE LA PAZ";"CATAMARCA";250
"2589";3832;"SAN ANTONIO SUR";"CATAMARCA";251
"2590";3832;"SAN MARTIN (PROV.  CATAMARCA)";"CATAMARCA";251
"2591";3835;"AMANAO";"CATAMARCA";251
"2592";3835;"ANDALGALA";"CATAMARCA";251
"2593";3835;"ANTOFAGASTA DE LA SIERRA";"CATAMARCA";251
"2594";3835;"BAJO LA ALUMBRERA";"CATAMARCA";251
"2595";3835;"BARRANCA LARGA";"CATAMARCA";251
"2596";3835;"BELEN";"CATAMARCA";251
"2597";3835;"BUENA VISTA";"CATAMARCA";251
"2598";3835;"CHAQUIAGO";"CATAMARCA";252
"2599";3835;"CHOYA (PROV. CATAMARCA, DTO. ANDALGALA)";"CATAMARCA";252
"2600";3835;"COLANA";"CATAMARCA";251
"2601";3835;"COLPES (PROV. CATAMARCA, DTO. POMAN)";"CATAMARCA";252
"2602";3835;"CORRAL QUEMADO";"CATAMARCA";252
"2603";3835;"EL ALAMITO (PROV. CATAMARCA)";"CATAMARCA";252
"2604";3835;"EL BOLSON (PROV. CATAMARCA)";"CATAMARCA";252
"2605";3835;"EL LINDERO (PROV. CATAMARCA, DTO. ANDALGALA)";"CATAMARCA";252
"2606";3835;"EL PAJONAL";"CATAMARCA";252
"2607";3835;"EL PEÑON";"CATAMARCA";252
"2608";3835;"EL POTRERO";"CATAMARCA";252
"2609";3835;"HUALFIN";"CATAMARCA";253
"2610";3835;"JACIPUNCO";"CATAMARCA";253
"2611";3835;"JOYANGO";"CATAMARCA";253
"2612";3835;"LA AGUADA (PROV. CATAMARCA, DTO. ANDALGALA)";"CATAMARCA";253
"2613";3835;"LAS CHACRITAS";"CATAMARCA";253
"2614";3835;"LONDRES";"CATAMARCA";253
"2615";3835;"LOS NACIMIENTOS";"CATAMARCA";253
"2616";3835;"LOS VARELA";"CATAMARCA";253
"2617";3835;"MINA FARALLON NEGRO";"CATAMARCA";253
"2618";3835;"MINERA DEL ALTIPLANO";"CATAMARCA";253
"2619";3835;"MUTQUIN";"CATAMARCA";254
"2620";3835;"POMAN";"CATAMARCA";254
"2621";3835;"PUERTA DEL CORRAL QUEMADO";"CATAMARCA";254
"2622";3835;"RINCON (PROV.  CATAMARCA)";"CATAMARCA";254
"2623";3835;"ROSARIO DE COLANA";"CATAMARCA";254
"2624";3835;"SAN FERNANDO";"CATAMARCA";254
"2625";3835;"SAN MIGUEL (PROV. CATAMARCA)";"CATAMARCA";254
"2626";3835;"SAUJIL (PROV.  CATAMARCA, DTO. POMAN)";"CATAMARCA";254
"2627";3835;"SIJAN";"CATAMARCA";254
"2628";3835;"SINGUIL";"CATAMARCA";254
"2629";3835;"TATON";"CATAMARCA";255
"2630";3835;"VILLA VILL";"CATAMARCA";255
"2631";3837;"COPACABANA (PROV.  CATAMARCA)";"CATAMARCA";255
"2632";3837;"EL DURAZNO OESTE";"CATAMARCA";255
"2633";3837;"EL PUEBLITO";"CATAMARCA";255
"2634";3837;"FIAMBALA";"CATAMARCA";255
"2635";3837;"LA GRUTA";"CATAMARCA";255
"2636";3837;"LAS CORTADERAS (PROV. CATAMARCA)";"CATAMARCA";255
"2637";3837;"MEDANITOS";"CATAMARCA";255
"2638";3837;"PALO BLANCO";"CATAMARCA";255
"2639";3837;"PUNTA DEL AGUA (PROV. CATAMARCA)";"CATAMARCA";256
"2640";3837;"SAUJIL  (PROV.  CATAMARCA, DTO. TINOGASTA)";"CATAMARCA";256
"2641";3837;"TINOGASTA";"CATAMARCA";256
"2642";3838;"EL CAJON";"CATAMARCA";256
"2643";3838;"LA HOYADA";"CATAMARCA";256
"2644";3838;"SAN JOSE NORTE";"CATAMARCA";256
"2645";3838;"SANTA MARIA (PROV.  CATAMARCA)";"CATAMARCA";256
"2646";3841;"MONTE QUEMADO";"SANTIAGO DEL ESTERO";256
"2647";3841;"PAMPA DE LOS GUANACOS";"SANTIAGO DEL ESTERO";256
"2648";3841;"SACHAYOJ";"SANTIAGO DEL ESTERO";256
"2649";3843;"QUIMILI";"SANTIAGO DEL ESTERO";257
"2650";3844;"AÑATUYA";"SANTIAGO DEL ESTERO";257
"2651";3844;"COLONIA DORA";"SANTIAGO DEL ESTERO";257
"2652";3844;"HERRERA (PROV. SANTIAGO DEL ESTERO)";"SANTIAGO DEL ESTERO";257
"2653";3844;"ICAÑO (PROV.  SANTIAGO DEL ESTERO)";"SANTIAGO DEL ESTERO";257
"2654";3844;"LUGONES";"SANTIAGO DEL ESTERO";257
"2655";3844;"MAILIN";"SANTIAGO DEL ESTERO";257
"2656";3844;"REAL SAYANA";"SANTIAGO DEL ESTERO";257
